date,chrome-version,chrome-aspect-ratio,chrome-css-flexbox,chrome-css-grid,chrome-css-transforms,chrome-position-sticky,firefox-version,firefox-aspect-ratio,firefox-css-flexbox,firefox-css-grid,firefox-css-transforms,firefox-position-sticky,safari-version,safari-aspect-ratio,safari-css-flexbox,safari-css-grid,safari-css-transforms,safari-position-sticky
2021-02-18,90.0.4412.3 dev,0.9395845244901848,0.9026932022412517,0.9315075014846314,0.7327533391035198,0.8837209302325582,87.0a1,0.9654088050314465,0.9603826081942162,0.9134541027729766,0.7173672987992015,0.8643410852713179,120 preview,0.26048218029350106,0.8544694435104571,0.9062954586773363,0.6645860014721465,0.7596899224806203
2021-02-19,90.0.4421.5 dev,0.9542595769010863,0.9045961518130881,0.9326161489347422,0.7327533391035198,0.9767441860465116,87.0a1,0.9654088050314465,0.9613340829801343,0.9134541027729766,0.7173672987992015,0.8643410852713179,120 preview,0.2667714884696017,0.8554209182963752,0.9062954586773363,0.6645860014721465,0.7596899224806203
2021-02-20,90.0.4421.5 dev,0.9542595769010863,0.9045961518130881,0.9326161489347422,0.7327533391035198,0.9767441860465116,87.0a1,0.9654088050314465,0.9613340829801343,0.9134541027729766,0.7173672987992015,0.8643410852713179,120 preview,0.26048218029350106,0.8554209182963752,0.9062954586773363,0.6645860014721465,0.7596899224806203
2021-02-21,90.0.4421.5 dev,0.9542595769010863,0.9045961518130881,0.9326161489347422,0.7327533391035198,0.9767441860465116,87.0a1,0.9654088050314465,0.9622855577660525,0.9134541027729766,0.7173672987992015,0.8643410852713179,120 preview,0.2667714884696017,0.8554209182963752,0.9062954586773363,0.6645860014721465,0.7596899224806203
2021-02-22,90.0.4421.5 dev,0.9479702687249857,0.9045961518130881,0.9326161489347422,0.7327911319984555,0.9767441860465116,87.0a1,0.9654088050314465,0.9622855577660525,0.9134541027729766,0.7173672987992015,0.8643410852713179,120 preview,0.26048218029350106,0.8554209182963752,0.9062954586773363,0.6632915948205971,0.7596899224806203
2021-02-23,90.0.4421.5 dev,0.9542595769010863,0.9055476265990062,0.9326161489347422,0.7327911319984555,0.9767441860465116,88.0a1,0.9654088050314465,0.9632370325519707,0.9134541027729766,0.7173672987992015,0.8643410852713179,120 preview,0.26048218029350106,0.8563723930822934,0.9051868112272254,0.6646143461433484,0.7596899224806203
2021-02-24,90.0.4421.5 dev,0.9542595769010863,0.9055476265990062,0.9326161489347422,0.7327911319984555,0.9767441860465116,88.0a1,0.9654088050314465,0.9632370325519707,0.9134541027729766,0.7186900501219528,0.8643410852713179,120 preview,0.26048218029350106,0.8563723930822934,0.9062954586773363,0.6646143461433484,0.7596899224806203
2021-02-25,90.0.4427.5 dev,0.9696969696969697,0.9055476265990062,0.9326161489347422,0.7327911319984555,0.9767441860465116,88.0a1,0.9665523156089194,0.9632370325519707,0.9134541027729766,0.7186900501219528,0.8643410852713179,120 preview,0.26048218029350106,0.8563723930822934,0.9062954586773363,0.6646143461433484,0.7596899224806203
2021-02-26,90.0.4427.5 dev,0.9696969696969697,0.9064991013849244,0.9326161489347422,0.7327911319984555,0.9767441860465116,88.0a1,0.9665523156089194,0.965139982123807,0.9134541027729766,0.7186900501219528,0.8643410852713179,121 preview,0.26048218029350106,0.8546808823517721,0.9103604993277428,0.6646143461433484,0.7596899224806203
2021-02-27,90.0.4427.5 dev,0.9696969696969697,0.9064991013849244,0.9326161489347422,0.7327911319984555,0.9767441860465116,88.0a1,0.9665523156089194,0.965139982123807,0.9134541027729766,0.7186900501219528,0.8643410852713179,121 preview,0.26048218029350106,0.8546808823517721,0.9103604993277428,0.6646143461433484,0.7596899224806203
2021-03-01,90.0.4427.5 dev,0.9696969696969697,0.9064991013849244,0.9326161489347422,0.7327911319984555,0.9767441860465116,88.0a1,0.9665523156089194,0.965139982123807,0.9134541027729766,0.7186900501219528,0.8643410852713179,121 preview,0.2667714884696017,0.8546808823517721,0.9103604993277428,0.6646143461433484,0.7596899224806203
2021-03-02,90.0.4427.5 dev,0.9696969696969697,0.9064991013849244,0.9326161489347422,0.7327911319984555,0.9767441860465116,88.0a1,0.9665523156089194,0.965139982123807,0.9134541027729766,0.7186900501219528,0.8643410852713179,121 preview,0.26048218029350106,0.8594382562813629,0.9103604993277428,0.6646143461433484,0.7596899224806203
2021-03-03,90.0.4430.11 dev,0.9748427672955975,0.9064991013849244,0.9315075014846314,0.7327911319984555,0.8837209302325582,88.0a1,0.9665523156089194,0.965139982123807,0.9134541027729766,0.7186900501219528,0.8643410852713179,121 preview,0.2667714884696017,0.8603897310672811,0.9103604993277428,0.6646143461433484,0.7596899224806203
2021-03-04,90.0.4430.11 dev,0.9748427672955975,0.9064991013849244,0.9315075014846314,0.7327911319984555,0.8837209302325582,88.0a1,0.97284162378502,0.965139982123807,0.9134541027729766,0.7186900501219528,0.8643410852713179,121 preview,0.26048218029350106,0.8603897310672811,0.9103604993277428,0.6646143461433484,0.7596899224806203
