date,chrome-version,chrome-aspect-ratio,chrome-css-flexbox,chrome-css-grid,chrome-css-transforms,chrome-position-sticky,firefox-version,firefox-aspect-ratio,firefox-css-flexbox,firefox-css-grid,firefox-css-transforms,firefox-position-sticky,webkitgtk-version,webkitgtk-aspect-ratio,webkitgtk-css-flexbox,webkitgtk-css-grid,webkitgtk-css-transforms,webkitgtk-position-sticky
2021-07-19,91.0.4472.164,0.9547732269775528,0.9432637164083405,0.9434914524929726,0.7480012378080071,0.8837209302325582,90.0,0.9828092243186584,0.9835712020298129,0.897406430932622,0.7444084491780419,0.872093023255814,2.32.2 (r279777),0.26638543743928006,0.9041094320294581,0.9240813313412578,0.7047076811873721,0.7596899224806203
2021-07-25,92.0.4515.107,0.9610625351536535,0.9461181407660951,0.9462630711182498,0.7480012378080071,0.9767441860465116,90.0.2,0.9828092243186584,0.9835712020298129,0.897406430932622,0.7444084491780419,0.872093023255814,2.32.3 (r280241),0.26638543743928006,0.9041094320294581,0.922972683891147,0.7047076811873721,0.7596899224806203
2021-07-26,92.0.4515.107,0.9610625351536535,0.9461181407660951,0.9462630711182498,0.7480012378080071,0.9767441860465116,90.0.2,0.9828092243186584,0.9835712020298129,0.897406430932622,0.7444084491780419,0.872093023255814,2.32.3 (r280241),0.26638543743928006,0.9041094320294581,0.922972683891147,0.7047076811873721,0.7596899224806203
2021-08-01,92.0.4515.107,0.9610625351536535,0.9461181407660951,0.9462630711182498,0.7480012378080071,0.9767441860465116,90.0.2,0.9828092243186584,0.9835712020298129,0.8985150783827328,0.7444084491780419,0.872093023255814,2.32.3 (r280241),0.26638543743928006,0.9041094320294581,0.9240813313412578,0.7047076811873721,0.7596899224806203
2021-08-02,92.0.4515.107,0.9610625351536535,0.9461181407660951,0.9462630711182498,0.7480012378080071,0.9767441860465116,90.0.2,0.9828092243186584,0.9835712020298129,0.8985150783827328,0.7444084491780419,0.872093023255814,2.32.3 (r280241),0.26638543743928006,0.9041094320294581,0.9240813313412578,0.7047076811873721,0.7596899224806203
2021-08-08,92.0.4515.131,0.9547732269775528,0.9461181407660951,0.9462630711182498,0.7480012378080071,0.9767441860465116,90.0.2,0.9828092243186584,0.9835712020298129,0.8985150783827328,0.7444084491780419,0.872093023255814,2.32.3 (r280241),0.26638543743928006,0.9041094320294581,0.9240813313412578,0.7047076811873721,0.7596899224806203
2021-08-15,92.0.4515.131,0.9610625351536535,0.9450477316319371,0.9462630711182498,0.7480012378080071,0.9767441860465116,91.0,0.9828092243186584,0.9842187334813404,0.8985150783827328,0.7448493662856256,0.872093023255814,2.32.3 (r280241),0.26009612926317943,0.9030390228953001,0.9240813313412578,0.7047076811873721,0.7596899224806203
2021-08-22,92.0.4515.159,0.9610625351536535,0.9450477316319371,0.9462630711182498,0.7480012378080071,0.9767441860465116,91.0.1,0.9828092243186584,0.9842187334813404,0.8985150783827328,0.7448493662856256,0.872093023255814,2.32.3 (r280241),0.26638543743928006,0.9030390228953001,0.9240813313412578,0.7047076811873721,0.7596899224806203
2021-08-29,92.0.4515.159,0.9611431673097572,0.9450477316319371,0.9462630711182498,0.751972660387879,0.9767441860465116,91.0.2,0.9828092243186584,0.9842187334813404,0.897406430932622,0.7488207888654976,0.872093023255814,2.32.3 (r280241),0.2600154971070756,0.9030390228953001,0.9240813313412578,0.7072914165437898,0.7829457364341085
2021-09-05,93.0.4577.63,0.9611431673097572,0.9642169280133125,0.9753867978111039,0.7560081363882024,0.9767441860465116,91.0.2,0.9828092243186584,0.9842187334813404,0.8985150783827328,0.7488207888654976,0.872093023255814,2.32.3 (r280241),0.2600154971070756,0.9030390228953001,0.9240813313412578,0.7072914165437898,0.7829457364341085
2021-09-06,93.0.4577.63,0.9611431673097572,0.9642169280133125,0.9753867978111039,0.7560081363882024,0.9767441860465116,91.0.2,0.9828092243186584,0.9842187334813404,0.8985150783827328,0.7488207888654976,0.872093023255814,2.32.3 (r280241),0.2600154971070756,0.9030390228953001,0.9240813313412578,0.7072914165437898,0.7829457364341085
2021-09-12,93.0.4577.63,0.9611431673097572,0.9642169280133125,0.9753867978111039,0.7560081363882024,0.9767441860465116,92.0,0.9828092243186584,0.9842187334813404,0.8985150783827328,0.7488207888654976,0.872093023255814,2.32.3 (r280241),0.2600154971070756,0.9030390228953001,0.9240813313412578,0.7072914165437898,0.7829457364341085
2021-09-13,93.0.4577.63,0.9611431673097572,0.9642169280133125,0.9753867978111039,0.7560081363882024,0.9767441860465116,92.0,0.9828092243186584,0.9842187334813404,0.8985150783827328,0.7488207888654976,0.872093023255814,2.32.3 (r280241),0.2600154971070756,0.9030390228953001,0.9240813313412578,0.7072914165437898,0.7829457364341085
2021-10-24,95.0.4638.54,0.9746893695352048,0.9690377335952979,0.9753867978111039,0.9443160171285744,0.9767441860465116,93.0,0.9828092243186584,0.9850750607886669,0.8985150783827328,0.9643989222191103,0.872093023255814,2.34.0 (r282869),0.9519276448866877,0.9175724624249838,0.9574366536332958,0.8065111970485842,0.9534883720930233
2021-10-25,95.0.4638.54,0.9746893695352048,0.9690377335952979,0.9753867978111039,0.9443160171285744,0.9767441860465116,93.0,0.9828092243186584,0.9850750607886669,0.8985150783827328,0.9643989222191103,0.872093023255814,2.34.0 (r282869),0.9519276448866877,0.9175724624249838,0.9574366536332958,0.8065111970485842,0.9534883720930233
2021-10-31,95.0.4638.69,0.9746893695352048,0.9690377335952979,0.9753867978111039,0.9443160171285744,0.9767441860465116,93.0,0.9828092243186584,0.9850750607886669,0.8985150783827328,0.9663830492032373,0.872093023255814,2.34.0 (r282869),0.9582169530627883,0.9175724624249838,0.9574366536332958,0.8071725727099599,0.9534883720930233
